x,y,T
-1,-0.6,89.3945
-0.933333,-0.6,89.3761
-0.866667,-0.6,89.3223
-0.8,-0.6,89.2378
-0.733333,-0.6,89.1295
-0.666667,-0.6,89.0051
-0.6,-0.6,88.8734
-0.533333,-0.6,88.7435
-0.466667,-0.6,88.6241
-0.4,-0.6,88.5214
-0.333333,-0.6,88.4386
-0.266667,-0.6,88.3764
-0.2,-0.6,88.3338
-0.133333,-0.6,88.3086
-0.0666667,-0.6,88.2973
-1.38778e-17,-0.6,88.2957
0.0666667,-0.6,88.301
0.133333,-0.6,88.3148
0.2,-0.6,88.3411
0.266667,-0.6,88.3839
0.333333,-0.6,88.4457
0.4,-0.6,88.5281
0.466667,-0.6,88.6304
0.533333,-0.6,88.7494
0.6,-0.6,88.8791
0.666667,-0.6,89.0104
0.733333,-0.6,89.1337
0.8,-0.6,89.2399
0.866667,-0.6,89.3208
0.933333,-0.6,89.3705
1,-0.6,89.3871
-1,-0.533333,87.6267
-0.933333,-0.533333,87.6063
-0.866667,-0.533333,87.5459
-0.8,-0.533333,87.4487
-0.733333,-0.533333,87.3197
-0.666667,-0.533333,87.1668
-0.6,-0.533333,87.0006
-0.533333,-0.533333,86.835
-0.466667,-0.533333,86.6838
-0.4,-0.533333,86.5556
-0.333333,-0.533333,86.4533
-0.266667,-0.533333,86.3764
-0.2,-0.533333,86.3224
-0.133333,-0.533333,86.2881
-0.0666667,-0.533333,86.27
-1.38778e-17,-0.533333,86.2652
0.0666667,-0.533333,86.2723
0.133333,-0.533333,86.2922
0.2,-0.533333,86.3276
0.266667,-0.533333,86.3821
0.333333,-0.533333,86.459
0.4,-0.533333,86.5611
0.466667,-0.533333,86.6891
0.533333,-0.533333,86.84
0.6,-0.533333,87.0052
0.666667,-0.533333,87.1708
0.733333,-0.533333,87.3227
0.8,-0.533333,87.4501
0.866667,-0.533333,87.5452
0.933333,-0.533333,87.6035
1,-0.533333,87.6231
-1,-0.466667,85.8997
-0.933333,-0.466667,85.8763
-0.866667,-0.466667,85.8064
-0.8,-0.466667,85.6912
-0.733333,-0.466667,85.534
-0.666667,-0.466667,85.3416
-0.6,-0.466667,85.1273
-0.533333,-0.466667,84.9122
-0.466667,-0.466667,84.7206
-0.4,-0.466667,84.5638
-0.333333,-0.466667,84.4427
-0.266667,-0.466667,84.3535
-0.2,-0.466667,84.2913
-0.133333,-0.466667,84.2512
-0.0666667,-0.466667,84.2294
-1.38778e-17,-0.466667,84.223
0.0666667,-0.466667,84.2309
0.133333,-0.466667,84.2541
0.2,-0.466667,84.2951
0.266667,-0.466667,84.3578
0.333333,-0.466667,84.4471
0.4,-0.466667,84.5682
0.466667,-0.466667,84.7249
0.533333,-0.466667,84.9163
0.6,-0.466667,85.131
0.666667,-0.466667,85.3448
0.733333,-0.466667,85.5364
0.8,-0.466667,85.6925
0.866667,-0.466667,85.8064
0.933333,-0.466667,85.8753
1,-0.466667,85.8983
-1,-0.4,84.2197
-0.933333,-0.4,84.1929
-0.866667,-0.4,84.1121
-0.8,-0.4,83.9758
-0.733333,-0.4,83.7835
-0.666667,-0.4,83.5384
-0.6,-0.4,83.2546
-0.533333,-0.4,82.9658
-0.466667,-0.4,82.7227
-0.4,-0.4,82.5363
-0.333333,-0.4,82.4
-0.266667,-0.4,82.3037
-0.2,-0.4,82.238
-0.133333,-0.4,82.1962
-0.0666667,-0.4,82.1733
-1.38778e-17,-0.4,82.1663
0.0666667,-0.4,82.1743
0.133333,-0.4,82.1982
0.2,-0.4,82.2408
0.266667,-0.4,82.3069
0.333333,-0.4,82.4034
0.4,-0.4,82.5398
0.466667,-0.4,82.7261
0.533333,-0.4,82.9691
0.6,-0.4,83.2577
0.666667,-0.4,83.5411
0.733333,-0.4,83.7856
0.8,-0.4,83.9772
0.866667,-0.4,84.1126
0.933333,-0.4,84.1929
1,-0.4,84.2194
-1,-0.333333,82.5931
-0.933333,-0.333333,82.5636
-0.866667,-0.333333,82.4731
-0.8,-0.333333,82.3165
-0.733333,-0.333333,82.0858
-0.666667,-0.333333,81.774
-0.6,-0.333333,81.387
-0.533333,-0.333333,80.9739
-0.466667,-0.333333,80.668
-0.4,-0.333333,80.4586
-0.333333,-0.333333,80.3175
-0.266667,-0.333333,80.2231
-0.2,-0.333333,80.161
-0.133333,-0.333333,80.1222
-0.0666667,-0.333333,80.1012
-1.38778e-17,-0.333333,80.0947
0.0666667,-0.333333,80.1019
0.133333,-0.333333,80.1237
0.2,-0.333333,80.163
0.266667,-0.333333,80.2254
0.333333,-0.333333,80.3201
0.4,-0.333333,80.4612
0.466667,-0.333333,80.6707
0.533333,-0.333333,80.9765
0.6,-0.333333,81.3895
0.666667,-0.333333,81.7762
0.733333,-0.333333,82.0876
0.8,-0.333333,82.3179
0.866667,-0.333333,82.4741
0.933333,-0.333333,82.5642
1,-0.333333,82.5936
-1,-0.266667,81.0256
-0.933333,-0.266667,80.9951
-0.866667,-0.266667,80.9004
-0.8,-0.266667,80.7313
-0.733333,-0.266667,80.469
-0.666667,-0.266667,80.0847
-0.6,-0.266667,79.5456
-0.533333,-0.266667,78.8745
-0.466667,-0.266667,78.517
-0.4,-0.266667,78.3125
-0.333333,-0.266667,78.1883
-0.266667,-0.266667,78.1102
-0.2,-0.266667,78.0607
-0.133333,-0.266667,78.0306
-0.0666667,-0.266667,78.0144
-1.38778e-17,-0.266667,78.0095
0.0666667,-0.266667,78.0149
0.133333,-0.266667,78.0315
0.2,-0.266667,78.0621
0.266667,-0.266667,78.1118
0.333333,-0.266667,78.1901
0.4,-0.266667,78.3144
0.466667,-0.266667,78.519
0.533333,-0.266667,78.8766
0.6,-0.266667,79.5477
0.666667,-0.266667,80.0867
0.733333,-0.266667,80.4708
0.8,-0.266667,80.7328
0.866667,-0.266667,80.9016
0.933333,-0.266667,80.9962
1,-0.266667,81.0266
-1,-0.2,79.5192
-0.933333,-0.2,79.4909
-0.866667,-0.2,79.4021
-0.8,-0.2,79.2392
-0.733333,-0.2,78.9743
-0.666667,-0.2,78.5503
-0.6,-0.2,77.8362
-0.533333,-0.2,76.4617
-0.466667,-0.2,76.2129
-0.4,-0.2,76.0861
-0.333333,-0.2,76.013
-0.266667,-0.2,75.9685
-0.2,-0.2,75.9412
-0.133333,-0.2,75.925
-0.0666667,-0.2,75.9164
