x,y,T
-0.68,-0.52,89.4963
-0.66,-0.52,89.5387
-0.64,-0.52,89.5919
-0.62,-0.52,89.6589
-0.6,-0.52,89.7441
-0.58,-0.52,89.8534
-0.56,-0.52,89.9948
-0.54,-0.52,90.1783
-0.52,-0.52,90.4083
-0.5,-0.52,90.6414
-0.48,-0.52,90.573
-0.46,-0.52,90.2567
-0.44,-0.52,89.9691
-0.42,-0.52,89.737
-0.4,-0.52,89.5506
-0.38,-0.52,89.3993
-0.36,-0.52,89.2756
-0.34,-0.52,89.1744
-0.32,-0.52,89.0924
-0.3,-0.52,89.0273
-0.28,-0.52,88.9777
-0.26,-0.52,88.9426
-0.24,-0.52,88.9215
-0.22,-0.52,88.9143
-0.2,-0.52,88.9211
-0.18,-0.52,88.9427
-0.16,-0.52,88.9799
-0.14,-0.52,89.0345
-0.12,-0.52,89.1089
-0.1,-0.52,89.2067
-0.08,-0.52,89.3333
-0.06,-0.52,89.4962
-0.04,-0.52,89.7047
-0.02,-0.52,89.9626
2.08167e-17,-0.52,90.2261
0.02,-0.52,90.19
0.04,-0.52,89.9075
0.06,-0.52,89.655
0.08,-0.52,89.4587
0.1,-0.52,89.3087
0.12,-0.52,89.1943
0.14,-0.52,89.1076
0.16,-0.52,89.0438
0.18,-0.52,88.9993
0.2,-0.52,88.9719
0.22,-0.52,88.9604
0.24,-0.52,88.9638
0.26,-0.52,88.9818
0.28,-0.52,89.0145
0.3,-0.52,89.0622
0.32,-0.52,89.1261
0.34,-0.52,89.2077
0.36,-0.52,89.3095
0.38,-0.52,89.4353
0.4,-0.52,89.5911
0.42,-0.52,89.787
0.44,-0.52,90.0394
0.46,-0.52,90.3743
0.48,-0.52,90.8154
0.5,-0.52,91.2607
0.52,-0.52,90.6487
0.54,-0.52,90.2918
0.56,-0.52,90.0589
0.58,-0.52,89.895
0.6,-0.52,89.7741
0.62,-0.52,89.682
0.64,-0.52,89.6105
0.66,-0.52,89.5542
0.68,-0.52,89.5095
0.7,-0.52,89.4738
0.72,-0.52,89.4453
0.74,-0.52,89.4223
0.76,-0.52,89.4039
0.78,-0.52,89.3891
0.8,-0.52,89.3773
0.82,-0.52,89.3678
0.84,-0.52,89.3602
0.86,-0.52,89.3542
0.88,-0.52,89.3495
0.9,-0.52,89.3459
0.92,-0.52,89.3431
0.94,-0.52,89.3411
0.96,-0.52,89.3397
0.98,-0.52,89.3389
1,-0.52,89.3387
-1,-0.5,88.8826
-0.98,-0.5,88.8828
-0.96,-0.5,88.8833
-0.94,-0.5,88.8842
-0.92,-0.5,88.8855
-0.9,-0.5,88.8873
-0.88,-0.5,88.8898
-0.86,-0.5,88.8931
-0.84,-0.5,88.8975
-0.82,-0.5,88.9032
-0.8,-0.5,88.9105
-0.78,-0.5,88.92
-0.76,-0.5,88.9321
-0.74,-0.5,88.9476
-0.72,-0.5,88.9672
-0.7,-0.5,88.9923
-0.68,-0.5,89.0242
-0.66,-0.5,89.0649
-0.64,-0.5,89.1171
-0.62,-0.5,89.1845
-0.6,-0.5,89.2726
-0.58,-0.5,89.3901
-0.56,-0.5,89.552
-0.54,-0.5,89.7874
-0.52,-0.5,90.1609
-0.5,-0.5,90.8428
-0.48,-0.5,90.6951
-0.46,-0.5,89.9462
-0.44,-0.5,89.5314
-0.42,-0.5,89.2525
-0.4,-0.5,89.0444
-0.38,-0.5,88.881
-0.36,-0.5,88.7495
-0.34,-0.5,88.6428
-0.32,-0.5,88.5568
-0.3,-0.5,88.4887
-0.28,-0.5,88.4369
-0.26,-0.5,88.4002
-0.24,-0.5,88.378
-0.22,-0.5,88.3701
-0.2,-0.5,88.3769
-0.18,-0.5,88.3988
-0.16,-0.5,88.4372
-0.14,-0.5,88.4941
-0.12,-0.5,88.5723
-0.1,-0.5,88.6769
-0.08,-0.5,88.8158
-0.06,-0.5,89.0034
-0.04,-0.5,89.268
-0.02,-0.5,89.6737
2.08167e-17,-0.5,90.3901
0.02,-0.5,90.2789
0.04,-0.5,89.5677
0.06,-0.5,89.1915
0.08,-0.5,88.9519
0.1,-0.5,88.7834
0.12,-0.5,88.6597
0.14,-0.5,88.5679
0.16,-0.5,88.501
0.18,-0.5,88.4548
0.2,-0.5,88.4265
0.22,-0.5,88.4146
0.24,-0.5,88.4181
0.26,-0.5,88.4366
0.28,-0.5,88.4702
0.3,-0.5,88.5193
0.32,-0.5,88.5849
0.34,-0.5,88.6688
0.36,-0.5,88.7735
0.38,-0.5,88.9033
0.4,-0.5,89.0651
0.42,-0.5,89.2718
0.44,-0.5,89.5493
0.46,-0.5,89.9628
0.48,-0.5,90.7107
0.5,-0.5,90.8572
0.52,-0.5,90.1743
0.54,-0.5,89.7999
0.56,-0.5,89.5636
0.58,-0.5,89.4008
0.6,-0.5,89.2825
0.62,-0.5,89.1937
0.64,-0.5,89.1256
0.66,-0.5,89.0728
0.68,-0.5,89.0314
0.7,-0.5,88.9989
0.72,-0.5,88.9733
0.74,-0.5,88.9531
0.76,-0.5,88.9372
0.78,-0.5,88.9247
0.8,-0.5,88.9148
0.82,-0.5,88.9071
0.84,-0.5,88.9012
0.86,-0.5,88.8965
0.88,-0.5,88.893
0.9,-0.5,88.8903
0.92,-0.5,88.8883
0.94,-0.5,88.8868
0.96,-0.5,88.8859
0.98,-0.5,88.8853
1,-0.5,88.8852
-1,-0.48,88.4298
-0.98,-0.48,88.4299
-0.96,-0.48,88.4301
-0.94,-0.48,88.4305
-0.92,-0.48,88.4312
-0.9,-0.48,88.4322
-0.88,-0.48,88.4337
-0.86,-0.48,88.4358
-0.84,-0.48,88.4387
-0.82,-0.48,88.4426
-0.8,-0.48,88.448
-0.78,-0.48,88.4552
-0.76,-0.48,88.4648
-0.74,-0.48,88.4774
-0.72,-0.48,88.4938
-0.7,-0.48,88.5153
-0.68,-0.48,88.5433
-0.66,-0.48,88.5797
-0.64,-0.48,88.6271
-0.62,-0.48,88.6893
-0.6,-0.48,88.7715
-0.58,-0.48,88.8824
-0.56,-0.48,89.0359
-0.54,-0.48,89.2584
-0.52,-0.48,89.605
-0.5,-0.48,90.207
-0.48,-0.48,89.7519
-0.46,-0.48,89.3015
-0.44,-0.48,88.9578
-0.42,-0.48,88.6972
-0.4,-0.48,88.4937
-0.38,-0.48,88.3308
-0.36,-0.48,88.1984
-0.34,-0.48,88.0906
-0.32,-0.48,88.0033
-0.3,-0.48,87.934
-0.28,-0.48,87.881
-0.26,-0.48,87.8432
-0.24,-0.48,87.8201
-0.22,-0.48,87.8114
-0.2,-0.48,87.8173
-0.18,-0.48,87.8385
-0.16,-0.48,87.8762
-0.14,-0.48,87.9322
-0.12,-0.48,88.0095
-0.1,-0.48,88.1127
-0.08,-0.48,88.2497
-0.06,-0.48,88.4337
-0.04,-0.48,88.6903
-0.02,-0.48,89.0739
2.08167e-17,-0.48,89.7152
0.02,-0.48,89.3011
0.04,-0.48,88.8926
0.06,-0.48,88.5917
0.08,-0.48,88.374
0.1,-0.48,88.2134
0.12,-0.48,88.0932
0.14,-0.48,88.0034
0.16,-0.48,87.9377
0.18,-0.48,87.8923
0.2,-0.48,87.8647
0.22,-0.48,87.8534
0.24,-0.48,87.8574
0.26,-0.48,87.8764
0.28,-0.48,87.9104
0.3,-0.48,87.9598
0.32,-0.48,88.0255
0.34,-0.48,88.1089
0.36,-0.48,88.2124
0.38,-0.48,88.3392
0.4,-0.48,88.4944
0.42,-0.48,88.6855
0.44,-0.48,88.9232
0.46,-0.48,89.2171
0.48,-0.48,89.5405
0.5,-0.48,89.6165
0.52,-0.48,89.3914
0.54,-0.48,89.1699
0.56,-0.48,88.995
0.58,-0.48,88.8622
0.6,-0.48,88.7615
0.62,-0.48,88.6846
0.64,-0.48,88.6255
0.66,-0.48,88.5798
0.68,-0.48,88.5445
0.7,-0.48,88.5172
0.72,-0.48,88.496
0.74,-0.48,88.4797
0.76,-0.48,88.4671
0.78,-0.48,88.4576
0.8,-0.48,88.4503
0.82,-0.48,88.4448
0.84,-0.48,88.4407
0.86,-0.48,88.4377
0.88,-0.48,88.4355
0.9,-0.48,88.434
0.92,-0.48,88.4329
0.94,-0.48,88.4321
0.96,-0.48,88.4316
0.98,-0.48,88.4314
1,-0.48,88.4313
-1,-0.46,87.9768
-0.98,-0.46,87.9768
-0.96,-0.46,87.9767
-0.94,-0.46,87.9766
-0.92,-0.46,87.9766
-0.9,-0.46,87.9767
-0.88,-0.46,87.9769
-0.86,-0.46,87.9776
-0.84,-0.46,87.9788
-0.82,-0.46,87.9807
-0.8,-0.46,87.9837
-0.78,-0.46,87.9881
-0.76,-0.46,87.9944
-0.74,-0.46,88.0033
-0.72,-0.46,88.0154
-0.7,-0.46,88.0319
-0.68,-0.46,88.054
-0.66,-0.46,88.0834
-0.64,-0.46,88.1224
-0.62,-0.46,88.1739
-0.6,-0.46,88.242
-0.58,-0.46,88.332
-0.56,-0.46,88.4508
-0.54,-0.46,88.6053
-0.52,-0.46,88.7938
-0.5,-0.46,88.9615
-0.48,-0.46,88.8041
-0.46,-0.46,88.5499
-0.44,-0.46,88.3012
-0.42,-0.46,88.0848
-0.4,-0.46,87.9024
-0.38,-0.46,87.7499
-0.36,-0.46,87.6229
-0.34,-0.46,87.5178
-0.32,-0.46,87.4318
-0.3,-0.46,87.3629
-0.28,-0.46,87.3098
-0.26,-0.46,87.2717
-0.24,-0.46,87.2478
-0.22,-0.46,87.238
-0.2,-0.46,87.2425
-0.18,-0.46,87.2618
-0.16,-0.46,87.2968
-0.14,-0.46,87.349
-0.12,-0.46,87.4206
-0.1,-0.46,87.5149
-0.08,-0.46,87.6364
-0.06,-0.46,87.7912
-0.04,-0.46,87.9855
-0.02,-0.46,88.2165
2.08167e-17,-0.46,88.4289
0.02,-0.46,88.3176
0.04,-0.46,88.1102
0.06,-0.46,87.9085
0.08,-0.46,87.7389
0.1,-0.46,87.603
0.12,-0.46,87.4964
0.14,-0.46,87.4146
0.16,-0.46,87.354
0.18,-0.46,87.312
0.2,-0.46,87.2866
0.22,-0.46,87.2768
0.24,-0.46,87.2818
0.26,-0.46,87.3013
0.28,-0.46,87.3352
0.3,-0.46,87.3839
0.32,-0.46,87.4482
0.34,-0.46,87.5291
0.36,-0.46,87.628
0.38,-0.46,87.7468
0.4,-0.46,87.8877
0.42,-0.46,88.0527
0.44,-0.46,88.241
0.46,-0.46,88.442
0.48,-0.46,88.6176
0.5,-0.46,88.6769
0.52,-0.46,88.6051
0.54,-0.46,88.4932
0.56,-0.46,88.3842
0.58,-0.46,88.2914
0.6,-0.46,88.2166
0.62,-0.46,88.1577
0.64,-0.46,88.1119
0.66,-0.46,88.0766
0.68,-0.46,88.0496
0.7,-0.46,88.0292
0.72,-0.46,88.0138
0.74,-0.46,88.0024
0.76,-0.46,87.9941
0.78,-0.46,87.9881
0.8,-0.46,87.9839
0.82,-0.46,87.9811
0.84,-0.46,87.9792
0.86,-0.46,87.9781
0.88,-0.46,87.9775
0.9,-0.46,87.9772
0.92,-0.46,87.9771
0.94,-0.46,87.9771
0.96,-0.46,87.9772
0.98,-0.46,87.9772
1,-0.46,87.9772
-1,-0.44,87.5238
-0.98,-0.44,87.5237
-0.96,-0.44,87.5233
-0.94,-0.44,87.5227
-0.92,-0.44,87.5218
-0.9,-0.44,87.5209
-0.88,-0.44,87.5199
-0.86,-0.44,87.5189
-0.84,-0.44,87.5181
-0.82,-0.44,87.5177
-0.8,-0.44,87.5179
-0.78,-0.44,87.5191
-0.76,-0.44,87.5215
-0.74,-0.44,87.5258
-0.72,-0.44,87.5327
-0.7,-0.44,87.5428
-0.68,-0.44,87.5573
-0.66,-0.44,87.5776
-0.64,-0.44,87.6051
-0.62,-0.44,87.642
-0.6,-0.44,87.6905
-0.58,-0.44,87.7528
-0.56,-0.44,87.8299
-0.54,-0.44,87.9184
-0.52,-0.44,88.0032
-0.5,-0.44,88.0412
-0.48,-0.44,87.9531
-0.46,-0.44,87.7929
-0.44,-0.44,87.6124
-0.42,-0.44,87.4383
-0.4,-0.44,87.2811
-0.38,-0.44,87.1436
-0.36,-0.44,87.0256
-0.34,-0.44,86.9259
-0.32,-0.44,86.8431
-0.3,-0.44,86.7761
-0.28,-0.44,86.7238
-0.26,-0.44,86.6858
-0.24,-0.44,86.6613
-0.22,-0.44,86.6504
-0.2,-0.44,86.653
-0.18,-0.44,86.6694
-0.16,-0.44,86.7002
-0.14,-0.44,86.7464
-0.12,-0.44,86.8091
-0.1,-0.44,86.8898
-0.08,-0.44,86.9899
-0.06,-0.44,87.1094
-0.04,-0.44,87.2441
-0.02,-0.44,87.3777
2.08167e-17,-0.44,87.4665
0.02,-0.44,87.4301
0.04,-0.44,87.322
0.06,-0.44,87.1933
0.08,-0.44,87.0703
0.1,-0.44,86.9632
0.12,-0.44,86.8748
0.14,-0.44,86.8047
0.16,-0.44,86.7518
0.18,-0.44,86.7149
0.2,-0.44,86.693
0.22,-0.44,86.6855
0.24,-0.44,86.6917
0.26,-0.44,86.7116
0.28,-0.44,86.7451
0.3,-0.44,86.7926
0.32,-0.44,86.8544
0.34,-0.44,86.9312
0.36,-0.44,87.0236
0.38,-0.44,87.1322
0.4,-0.44,87.2571
0.42,-0.44,87.3967
0.44,-0.44,87.5459
0.46,-0.44,87.6923
0.48,-0.44,87.811
0.5,-0.44,87.8682
0.52,-0.44,87.8589
0.54,-0.44,87.8136
0.56,-0.44,87.7571
0.58,-0.44,87.7027
0.6,-0.44,87.6558
0.62,-0.44,87.6177
0.64,-0.44,87.5878
0.66,-0.44,87.5651
0.68,-0.44,87.5482
0.7,-0.44,87.5361
0.72,-0.44,87.5277
0.74,-0.44,87.5221
0.76,-0.44,87.5187
0.78,-0.44,87.5169
0.8,-0.44,87.5162
0.82,-0.44,87.5164
0.84,-0.44,87.517
0.86,-0.44,87.518
0.88,-0.44,87.5191
0.9,-0.44,87.5202
0.92,-0.44,87.5212
0.94,-0.44,87.522
0.96,-0.44,87.5227
0.98,-0.44,87.5231
1,-0.44,87.5232
-1,-0.42,87.0711
-0.98,-0.42,87.0709
-0.96,-0.42,87.0701
-0.94,-0.42,87.0689
-0.92,-0.42,87.0673
-0.9,-0.42,87.0652
-0.88,-0.42,87.0627
-0.86,-0.42,87.06
-0.84,-0.42,87.0571
-0.82,-0.42,87.0541
-0.8,-0.42,87.0512
-0.78,-0.42,87.0487
-0.76,-0.42,87.0468
-0.74,-0.42,87.0459
-0.72,-0.42,87.0466
-0.7,-0.42,87.0493
-0.68,-0.42,87.055
-0.66,-0.42,87.0644
-0.64,-0.42,87.0785
-0.62,-0.42,87.0986
-0.6,-0.42,87.1253
-0.58,-0.42,87.1588
-0.56,-0.42,87.1974
-0.54,-0.42,87.2353
-0.52,-0.42,87.2594
-0.5,-0.42,87.247
-0.48,-0.42,87.1743
-0.46,-0.42,87.0563
-0.44,-0.42,86.9171
-0.42,-0.42,86.7749
-0.4,-0.42,86.6401
-0.38,-0.42,86.5178
-0.36,-0.42,86.41
-0.34,-0.42,86.317
-0.32,-0.42,86.2386
-0.3,-0.42,86.1744
-0.28,-0.42,86.1237
-0.26,-0.42,86.0862
-0.24,-0.42,86.0614
-0.22,-0.42,86.0492
-0.2,-0.42,86.0496
-0.18,-0.42,86.0625
-0.16,-0.42,86.0883
-0.14,-0.42,86.1272
-0.12,-0.42,86.1796
-0.1,-0.42,86.2455
-0.08,-0.42,86.324
-0.06,-0.42,86.4123
-0.04,-0.42,86.5037
-0.02,-0.42,86.5838
2.08167e-17,-0.42,86.629
0.02,-0.42,86.6145
0.04,-0.42,86.5544
0.06,-0.42,86.4722
0.08,-0.42,86.3857
0.1,-0.42,86.3049
0.12,-0.42,86.2348
0.14,-0.42,86.1775
0.16,-0.42,86.1335
0.18,-0.42,86.1028
0.2,-0.42,86.0852
0.22,-0.42,86.0803
0.24,-0.42,86.088
0.26,-0.42,86.1083
0.28,-0.42,86.1412
0.3,-0.42,86.1869
0.32,-0.42,86.2456
0.34,-0.42,86.3176
0.36,-0.42,86.403
0.38,-0.42,86.5014
0.4,-0.42,86.6116
0.42,-0.42,86.731
0.44,-0.42,86.8538
0.46,-0.42,86.9702
0.48,-0.42,87.0658
0.5,-0.42,87.1262
0.52,-0.42,87.1489
0.54,-0.42,87.1451
0.56,-0.42,87.1279
0.58,-0.42,87.1066
0.6,-0.42,87.0863
0.62,-0.42,87.0694
0.64,-0.42,87.0566
0.66,-0.42,87.0476
0.68,-0.42,87.0421
0.7,-0.42,87.0394
0.72,-0.42,87.0387
0.74,-0.42,87.0397
0.76,-0.42,87.0417
0.78,-0.42,87.0445
0.8,-0.42,87.0477
0.82,-0.42,87.0511
0.84,-0.42,87.0545
0.86,-0.42,87.0577
0.88,-0.42,87.0607
0.9,-0.42,87.0633
0.92,-0.42,87.0655
0.94,-0.42,87.0672
0.96,-0.42,87.0685
0.98,-0.42,87.0692
1,-0.42,87.0695
-1,-0.4,86.6189
-0.98,-0.4,86.6186
-0.96,-0.4,86.6175
-0.94,-0.4,86.6156
-0.92,-0.4,86.6131
-0.9,-0.4,86.6098
-0.88,-0.4,86.6059
-0.86,-0.4,86.6013
-0.84,-0.4,86.5961
-0.82,-0.4,86.5904
-0.8,-0.4,86.5842
-0.78,-0.4,86.5777
-0.76,-0.4,86.5711
-0.74,-0.4,86.5645
-0.72,-0.4,86.5584
-0.7,-0.4,86.553
-0.68,-0.4,86.5488
-0.66,-0.4,86.5464
-0.64,-0.4,86.5461
-0.62,-0.4,86.5484
-0.6,-0.4,86.5533
-0.58,-0.4,86.5598
-0.56,-0.4,86.5657
-0.54,-0.4,86.566
-0.52,-0.4,86.5521
-0.5,-0.4,86.513
-0.48,-0.4,86.4408
-0.46,-0.4,86.3408
-0.44,-0.4,86.2248
-0.42,-0.4,86.1041
-0.4,-0.4,85.9867
-0.38,-0.4,85.8776
-0.36,-0.4,85.7795
-0.34,-0.4,85.6935
-0.32,-0.4,85.62
-0.3,-0.4,85.5591
-0.28,-0.4,85.5105
-0.26,-0.4,85.4739
-0.24,-0.4,85.449
-0.22,-0.4,85.4356
-0.2,-0.4,85.4335
-0.18,-0.4,85.4428
-0.16,-0.4,85.4632
-0.14,-0.4,85.4946
-0.12,-0.4,85.5366
-0.1,-0.4,85.5884
-0.08,-0.4,85.6482
-0.06,-0.4,85.7122
-0.04,-0.4,85.7744
-0.02,-0.4,85.8249
2.08167e-17,-0.4,85.8513
0.02,-0.4,85.8445
0.04,-0.4,85.8089
0.06,-0.4,85.7556
0.08,-0.4,85.6953
0.1,-0.4,85.6358
0.12,-0.4,85.5821
0.14,-0.4,85.5371
0.16,-0.4,85.502
0.18,-0.4,85.4777
0.2,-0.4,85.4645
0.22,-0.4,85.4625
0.24,-0.4,85.4717
0.26,-0.4,85.4923
0.28,-0.4,85.5245
0.3,-0.4,85.5682
0.32,-0.4,85.6236
0.34,-0.4,85.6908
0.36,-0.4,85.7693
0.38,-0.4,85.8587
0.4,-0.4,85.9571
0.42,-0.4,86.0618
0.44,-0.4,86.1681
0.46,-0.4,86.2689
0.48,-0.4,86.3559
0.5,-0.4,86.4219
0.52,-0.4,86.4652
0.54,-0.4,86.49
0.56,-0.4,86.5029
0.58,-0.4,86.5094
0.6,-0.4,86.5134
0.62,-0.4,86.517
0.64,-0.4,86.5214
0.66,-0.4,86.5268
0.68,-0.4,86.5332
0.7,-0.4,86.5405
0.72,-0.4,86.5482
0.74,-0.4,86.5561
0.76,-0.4,86.564
0.78,-0.4,86.5717
0.8,-0.4,86.5791
0.82,-0.4,86.5859
0.84,-0.4,86.5921
0.86,-0.4,86.5977
0.88,-0.4,86.6026
0.9,-0.4,86.6068
0.92,-0.4,86.6102
0.94,-0.4,86.6129
0.96,-0.4,86.6148
0.98,-0.4,86.6159
1,-0.4,86.6163
-1,-0.38,86.1675
-0.98,-0.38,86.167
-0.96,-0.38,86.1655
-0.94,-0.38,86.1631
-0.92,-0.38,86.1596
-0.9,-0.38,86.1552
-0.88,-0.38,86.1497
-0.86,-0.38,86.1432
-0.84,-0.38,86.1357
-0.82,-0.38,86.1271
-0.8,-0.38,86.1175
-0.78,-0.38,86.1068
-0.76,-0.38,86.0952
-0.74,-0.38,86.0827
-0.72,-0.38,86.0694
-0.7,-0.38,86.0555
-0.68,-0.38,86.041
-0.66,-0.38,86.0262
-0.64,-0.38,86.0111
-0.62,-0.38,85.9957
-0.6,-0.38,85.9795
-0.58,-0.38,85.9615
-0.56,-0.38,85.9397
-0.54,-0.38,85.9108
-0.52,-0.38,85.8699
-0.5,-0.38,85.8122
-0.48,-0.38,85.735
-0.46,-0.38,85.6412
-0.44,-0.38,85.5372
-0.42,-0.38,85.4299
-0.4,-0.38,85.325
-0.38,-0.38,85.2265
-0.36,-0.38,85.1368
-0.34,-0.38,85.0574
-0.32,-0.38,84.989
-0.3,-0.38,84.9316
-0.28,-0.38,84.8853
-0.26,-0.38,84.8498
-0.24,-0.38,84.825
-0.22,-0.38,84.8105
-0.2,-0.38,84.8063
-0.18,-0.38,84.8119
-0.16,-0.38,84.8271
-0.14,-0.38,84.8513
-0.12,-0.38,84.8839
-0.1,-0.38,84.9235
-0.08,-0.38,84.968
-0.06,-0.38,85.0141
-0.04,-0.38,85.0569
-0.02,-0.38,85.09
2.08167e-17,-0.38,85.1068
0.02,-0.38,85.1033
0.04,-0.38,85.0812
0.06,-0.38,85.0459
0.08,-0.38,85.004
0.1,-0.38,84.9609
0.12,-0.38,84.9209
0.14,-0.38,84.8866
0.16,-0.38,84.8598
0.18,-0.38,84.8416
0.2,-0.38,84.8326
0.22,-0.38,84.8334
0.24,-0.38,84.8441
0.26,-0.38,84.8649
0.28,-0.38,84.8961
0.3,-0.38,84.9377
0.32,-0.38,84.9899
0.34,-0.38,85.0524
0.36,-0.38,85.125
0.38,-0.38,85.2068
0.4,-0.38,85.2963
0.42,-0.38,85.3912
0.44,-0.38,85.4877
0.46,-0.38,85.5814
0.48,-0.38,85.667
0.5,-0.38,85.7404
0.52,-0.38,85.7999
0.54,-0.38,85.8469
0.56,-0.38,85.8842
0.58,-0.38,85.9147
0.6,-0.38,85.9408
0.62,-0.38,85.964
0.64,-0.38,85.9852
0.66,-0.38,86.005
0.68,-0.38,86.0236
0.7,-0.38,86.041
0.72,-0.38,86.0574
0.74,-0.38,86.0726
0.76,-0.38,86.0865
0.78,-0.38,86.0993
0.8,-0.38,86.1109
0.82,-0.38,86.1212
0.84,-0.38,86.1304
0.86,-0.38,86.1384
0.88,-0.38,86.1453
0.9,-0.38,86.151
0.92,-0.38,86.1557
0.94,-0.38,86.1593
0.96,-0.38,86.1618
0.98,-0.38,86.1633
1,-0.38,86.1638
-1,-0.36,85.717
-0.98,-0.36,85.7164
-0.96,-0.36,85.7145
-0.94,-0.36,85.7115
-0.92,-0.36,85.7072
-0.9,-0.36,85.7015
-0.88,-0.36,85.6946
-0.86,-0.36,85.6862
-0.84,-0.36,85.6763
-0.82,-0.36,85.6648
-0.8,-0.36,85.6517
-0.78,-0.36,85.6369
-0.76,-0.36,85.6203
-0.74,-0.36,85.6017
-0.72,-0.36,85.5811
-0.7,-0.36,85.5585
-0.68,-0.36,85.5336
-0.66,-0.36,85.5063
-0.64,-0.36,85.4764
-0.62,-0.36,85.4437
-0.6,-0.36,85.4075
-0.58,-0.36,85.367
-0.56,-0.36,85.3209
-0.54,-0.36,85.2675
-0.52,-0.36,85.2046
-0.5,-0.36,85.1308
-0.48,-0.36,85.0458
-0.46,-0.36,84.9519
-0.44,-0.36,84.853
-0.42,-0.36,84.7534
-0.4,-0.36,84.6569
-0.38,-0.36,84.5664
-0.36,-0.36,84.4839
-0.34,-0.36,84.4105
-0.32,-0.36,84.3468
-0.3,-0.36,84.293
-0.28,-0.36,84.2492
-0.26,-0.36,84.2151
-0.24,-0.36,84.1906
-0.22,-0.36,84.1753
-0.2,-0.36,84.1691
-0.18,-0.36,84.1714
-0.16,-0.36,84.1819
-0.14,-0.36,84.1997
-0.12,-0.36,84.2241
-0.1,-0.36,84.2537
-0.08,-0.36,84.2863
-0.06,-0.36,84.3192
-0.04,-0.36,84.349
-0.02,-0.36,84.3713
2.08167e-17,-0.36,84.3826
0.02,-0.36,84.3808
0.04,-0.36,84.3666
0.06,-0.36,84.3429
0.08,-0.36,84.3138
0.1,-0.36,84.283
0.12,-0.36,84.2538
0.14,-0.36,84.2285
0.16,-0.36,84.2089
0.18,-0.36,84.1962
0.2,-0.36,84.1911
0.22,-0.36,84.1943
0.24,-0.36,84.2063
0.26,-0.36,84.2272
0.28,-0.36,84.2573
0.3,-0.36,84.2968
0.32,-0.36,84.3457
0.34,-0.36,84.4041
0.36,-0.36,84.4714
0.38,-0.36,84.5472
0.4,-0.36,84.6302
0.42,-0.36,84.7188
0.44,-0.36,84.8104
0.46,-0.36,84.902
0.48,-0.36,84.9903
0.5,-0.36,85.0726
0.52,-0.36,85.1472
0.54,-0.36,85.2136
0.56,-0.36,85.2724
0.58,-0.36,85.3245
0.6,-0.36,85.3711
0.62,-0.36,85.4128
0.64,-0.36,85.4504
0.66,-0.36,85.4844
0.68,-0.36,85.5151
0.7,-0.36,85.5428
0.72,-0.36,85.5677
0.74,-0.36,85.5902
0.76,-0.36,85.6103
0.78,-0.36,85.6281
0.8,-0.36,85.6439
0.82,-0.36,85.6578
0.84,-0.36,85.6699
0.86,-0.36,85.6803
0.88,-0.36,85.689
0.9,-0.36,85.6963
0.92,-0.36,85.7022
0.94,-0.36,85.7067
0.96,-0.36,85.7099
0.98,-0.36,85.7118
1,-0.36,85.7124
-1,-0.34,85.2677
-0.98,-0.34,85.267
-0.96,-0.34,85.2648
-0.94,-0.34,85.2612
-0.92,-0.34,85.256
-0.9,-0.34,85.2493
-0.88,-0.34,85.2408
-0.86,-0.34,85.2306
-0.84,-0.34,85.2184
-0.82,-0.34,85.2042
-0.8,-0.34,85.1878
-0.78,-0.34,85.1688
-0.76,-0.34,85.1472
-0.74,-0.34,85.1227
-0.72,-0.34,85.095
-0.7,-0.34,85.0637
-0.68,-0.34,85.0285
-0.66,-0.34,84.989
-0.64,-0.34,84.9447
-0.62,-0.34,84.8951
-0.6,-0.34,84.8398
-0.58,-0.34,84.7781
-0.56,-0.34,84.7094
-0.54,-0.34,84.6335
-0.52,-0.34,84.5504
-0.5,-0.34,84.4606
-0.48,-0.34,84.3656
-0.46,-0.34,84.2677
-0.44,-0.34,84.1695
-0.42,-0.34,84.0737
-0.4,-0.34,83.9828
-0.38,-0.34,83.8984
-0.36,-0.34,83.8219
-0.34,-0.34,83.7538
-0.32,-0.34,83.6946
-0.3,-0.34,83.6445
-0.28,-0.34,83.6033
-0.26,-0.34,83.5708
-0.24,-0.34,83.5469
-0.22,-0.34,83.5312
-0.2,-0.34,83.5233
-0.18,-0.34,83.5228
-0.16,-0.34,83.5292
-0.14,-0.34,83.5417
-0.12,-0.34,83.5593
-0.1,-0.34,83.5807
-0.08,-0.34,83.6042
-0.06,-0.34,83.6276
-0.04,-0.34,83.6484
-0.02,-0.34,83.6638
2.08167e-17,-0.34,83.6716
0.02,-0.34,83.6707
0.04,-0.34,83.6614
0.06,-0.34,83.6454
0.08,-0.34,83.6253
0.1,-0.34,83.6036
0.12,-0.34,83.5828
0.14,-0.34,83.5648
0.16,-0.34,83.5512
0.18,-0.34,83.5431
0.2,-0.34,83.5413
0.22,-0.34,83.5466
0.24,-0.34,83.5595
0.26,-0.34,83.5802
0.28,-0.34,83.6091
0.3,-0.34,83.6464
0.32,-0.34,83.6922
0.34,-0.34,83.7466
0.36,-0.34,83.8095
0.38,-0.34,83.8804
0.4,-0.34,83.9586
0.42,-0.34,84.0433
0.44,-0.34,84.1329
0.46,-0.34,84.2258
0.48,-0.34,84.3197
0.5,-0.34,84.4126
0.52,-0.34,84.5026
0.54,-0.34,84.5878
