x,y,T
-0.333333,-0.6,203.7
-0.266667,-0.6,204.824
-0.2,-0.6,207.187
-0.133333,-0.6,210.475
-0.0666667,-0.6,213.709
-1.38778e-17,-0.6,214.935
0.0666667,-0.6,212.115
0.133333,-0.6,208.322
0.2,-0.6,205.242
0.266667,-0.6,203.498
0.333333,-0.6,203.231
0.4,-0.6,204.322
0.466667,-0.6,206.345
0.533333,-0.6,208.297
0.6,-0.6,208.296
0.666667,-0.6,204.402
0.733333,-0.6,199.466
0.8,-0.6,195.055
0.866667,-0.6,191.762
0.933333,-0.6,189.763
1,-0.6,189.096
-1,-0.533333,200.338
-0.933333,-0.533333,201.093
-0.866667,-0.533333,203.369
-0.8,-0.533333,207.163
-0.733333,-0.533333,212.357
-0.666667,-0.533333,218.418
-0.6,-0.533333,223.719
-0.533333,-0.533333,224.864
-0.466667,-0.533333,222.466
-0.4,-0.533333,220.039
-0.333333,-0.533333,219.141
-0.266667,-0.533333,220.333
-0.2,-0.533333,223.815
-0.133333,-0.533333,229.491
-0.0666667,-0.533333,236.312
-1.38778e-17,-0.533333,240.354
0.0666667,-0.533333,232.879
0.133333,-0.533333,225.587
0.2,-0.533333,220.624
0.266667,-0.533333,218.167
0.333333,-0.533333,218.101
0.4,-0.533333,220.322
0.466667,-0.533333,224.594
0.533333,-0.533333,229.851
0.6,-0.533333,232.368
0.666667,-0.533333,223.939
0.733333,-0.533333,215.467
0.8,-0.533333,208.93
0.866667,-0.533333,204.451
0.933333,-0.533333,201.857
1,-0.533333,201.008
-1,-0.466667,211.019
-0.933333,-0.466667,211.95
-0.866667,-0.466667,214.809
-0.8,-0.466667,219.794
-0.733333,-0.466667,227.207
-0.666667,-0.466667,237.184
-0.6,-0.466667,248.103
-0.533333,-0.466667,248.524
-0.466667,-0.466667,240.579
-0.4,-0.466667,234.835
-0.333333,-0.466667,232.494
-0.266667,-0.466667,233.55
-0.2,-0.466667,238.25
-0.133333,-0.466667,247.361
-0.0666667,-0.466667,261.692
-1.38778e-17,-0.466667,277.292
0.0666667,-0.466667,253.461
0.133333,-0.466667,240.521
0.2,-0.466667,233.5
0.266667,-0.466667,230.447
0.333333,-0.466667,230.684
0.4,-0.466667,234.272
0.466667,-0.466667,241.858
0.533333,-0.466667,254.145
0.6,-0.466667,267.385
0.666667,-0.466667,243.519
0.733333,-0.466667,229.532
0.8,-0.466667,220.748
0.866667,-0.466667,215.255
0.933333,-0.466667,212.205
1,-0.466667,211.224
-1,-0.4,219.838
-0.933333,-0.4,220.88
-0.866667,-0.4,224.124
-0.8,-0.4,229.996
-0.733333,-0.4,239.494
-0.666667,-0.4,255.01
-0.6,-0.4,282.984
-0.533333,-0.4,280.549
-0.466667,-0.4,256.49
-0.4,-0.4,246.229
-0.333333,-0.4,242.449
-0.266667,-0.4,243.122
-0.2,-0.4,248.275
-0.133333,-0.4,260.011
-0.0666667,-0.4,285.805
-1.38778e-17,-0.4,289.773
0.0666667,-0.4,263.153
0.133333,-0.4,249.536
0.2,-0.4,242.409
0.266667,-0.4,239.436
0.333333,-0.4,239.915
0.4,-0.4,244.224
0.466667,-0.4,254.423
0.533333,-0.4,277.484
0.6,-0.4,279.83
0.666667,-0.4,253.222
0.733333,-0.4,238.392
0.8,-0.4,229.274
0.866667,-0.4,223.617
0.933333,-0.4,220.484
1,-0.4,219.476
-1,-0.333333,226.573
-0.933333,-0.333333,227.606
-0.866667,-0.333333,230.812
-0.8,-0.333333,236.572
-0.733333,-0.333333,245.762
-0.666667,-0.333333,260.377
-0.6,-0.333333,285.357
-0.533333,-0.333333,271.281
-0.466667,-0.333333,258.603
-0.4,-0.333333,251.142
-0.333333,-0.333333,247.952
-0.266667,-0.333333,248.213
-0.2,-0.333333,251.717
-0.133333,-0.333333,258.603
-0.0666667,-0.333333,267.856
-1.38778e-17,-0.333333,268.956
0.0666667,-0.333333,259.841
0.133333,-0.333333,252.063
0.2,-0.333333,247.162
0.266667,-0.333333,244.974
0.333333,-0.333333,245.315
0.4,-0.333333,248.287
0.466667,-0.333333,254.125
0.533333,-0.333333,261.863
0.6,-0.333333,261.552
0.666667,-0.333333,251.146
0.733333,-0.333333,241.542
0.8,-0.333333,234.338
0.866667,-0.333333,229.454
0.933333,-0.333333,226.636
1,-0.333333,225.715
-1,-0.266667,231.243
-0.933333,-0.266667,232.159
-0.866667,-0.266667,234.946
-0.8,-0.266667,239.72
-0.733333,-0.266667,246.603
-0.666667,-0.266667,255.381
-0.6,-0.266667,263.867
-0.533333,-0.266667,260.613
-0.466667,-0.266667,255.501
-0.4,-0.266667,251.782
-0.333333,-0.266667,250.006
-0.266667,-0.266667,250.061
-0.2,-0.266667,251.777
-0.133333,-0.266667,254.83
-0.0666667,-0.266667,258.059
-1.38778e-17,-0.266667,258.354
0.0666667,-0.266667,255.193
0.133333,-0.266667,251.712
0.2,-0.266667,249.203
0.266667,-0.266667,247.983
0.333333,-0.266667,248.086
0.4,-0.266667,249.483
0.466667,-0.266667,251.926
0.533333,-0.266667,254.29
0.6,-0.266667,253.367
0.666667,-0.266667,248.269
0.733333,-0.266667,242.293
0.8,-0.266667,237.083
0.866667,-0.266667,233.227
0.933333,-0.266667,230.891
1,-0.266667,230.112
-1,-0.2,234.081
-0.933333,-0.2,234.839
-0.866667,-0.2,237.094
-0.8,-0.2,240.758
-0.733333,-0.2,245.55
-0.666667,-0.2,250.677
-0.6,-0.2,254.115
-0.533333,-0.2,251.804
-0.466667,-0.2,251.004
-0.4,-0.2,250.48
-0.333333,-0.2,250.228
-0.266667,-0.2,250.248
-0.2,-0.2,250.499
-0.133333,-0.2,250.879
-0.0666667,-0.2,251.198
-1.38778e-17,-0.2,251.207
0.0666667,-0.2,250.866
0.133333,-0.2,250.388
0.2,-0.2,249.955
0.266667,-0.2,249.668
0.333333,-0.2,249.564
0.4,-0.2,249.631
0.466667,-0.2,249.809
0.533333,-0.2,250.003
0.6,-0.2,249.359
0.666667,-0.2,246.269
0.733333,-0.2,242.276
0.8,-0.2,238.474
0.866667,-0.2,235.478
0.933333,-0.2,233.591
1,-0.2,232.949
-1,-0.133333,235.403
-0.933333,-0.133333,236.023
-0.866667,-0.133333,237.833
-0.8,-0.133333,240.666
-0.733333,-0.133333,244.163
-0.666667,-0.133333,247.66
-0.6,-0.133333,250.115
-0.533333,-0.133333,250.582
-0.466667,-0.133333,250.403
-0.4,-0.133333,250.2
-0.333333,-0.133333,250.1
-0.266667,-0.133333,250.14
-0.2,-0.133333,250.301
-0.133333,-0.133333,250.517
-0.0666667,-0.133333,250.682
-1.38778e-17,-0.133333,250.686
0.0666667,-0.133333,250.508
0.133333,-0.133333,250.231
0.2,-0.133333,249.95
0.266667,-0.133333,249.735
0.333333,-0.133333,249.617
0.4,-0.133333,249.585
0.466667,-0.133333,249.588
0.533333,-0.133333,249.534
0.6,-0.133333,247.797
0.666667,-0.133333,245.174
0.733333,-0.133333,242.068
0.8,-0.133333,239.061
0.866667,-0.133333,236.619
0.933333,-0.133333,235.045
1,-0.133333,234.503
-1,-0.0666667,235.486
-0.933333,-0.0666667,236.016
-0.866667,-0.0666667,237.55
-0.8,-0.0666667,239.911
-0.733333,-0.0666667,242.778
-0.666667,-0.0666667,245.684
-0.6,-0.0666667,248.103
-0.533333,-0.0666667,249.769
-0.466667,-0.0666667,249.827
-0.4,-0.0666667,249.818
-0.333333,-0.0666667,249.832
-0.266667,-0.0666667,249.91
-0.2,-0.0666667,250.048
-0.133333,-0.0666667,250.207
-0.0666667,-0.0666667,250.326
-1.38778e-17,-0.0666667,250.346
0.0666667,-0.0666667,250.251
0.133333,-0.0666667,250.076
0.2,-0.0666667,249.879
0.266667,-0.0666667,249.707
0.333333,-0.0666667,249.585
0.4,-0.0666667,249.504
0.466667,-0.0666667,249.425
0.533333,-0.0666667,249.282
0.6,-0.0666667,247.121
0.666667,-0.0666667,244.561
0.733333,-0.0666667,241.761
0.8,-0.0666667,239.082
0.866667,-0.0666667,236.892
0.933333,-0.0666667,235.467
1,-0.0666667,234.974
-1,-1.38778e-17,234.509
-0.933333,-1.38778e-17,235.006
-0.866667,-1.38778e-17,236.441
-0.8,-1.38778e-17,238.648
-0.733333,-1.38778e-17,241.352
-0.666667,-1.38778e-17,244.196
-0.6,-1.38778e-17,246.843
-0.533333,-1.38778e-17,249.153
-0.466667,-1.38778e-17,249.317
-0.4,-1.38778e-17,249.412
-0.333333,-1.38778e-17,249.501
-0.266667,-1.38778e-17,249.619
-0.2,-1.38778e-17,249.774
-0.133333,-1.38778e-17,249.938
-0.0666667,-1.38778e-17,250.069
-1.38778e-17,-1.38778e-17,250.12
0.0666667,-1.38778e-17,250.073
0.133333,-1.38778e-17,249.945
0.2,-1.38778e-17,249.782
0.266667,-1.38778e-17,249.629
0.333333,-1.38778e-17,249.51
0.4,-1.38778e-17,249.422
0.466667,-1.38778e-17,249.326
0.533333,-1.38778e-17,249.162
0.6,-1.38778e-17,246.844
0.666667,-1.38778e-17,244.188
0.733333,-1.38778e-17,241.331
0.8,-1.38778e-17,238.616
0.866667,-1.38778e-17,236.399
0.933333,-1.38778e-17,234.958
1,-1.38778e-17,234.459
-1,0.0666667,232.538
-0.933333,0.0666667,233.056
-0.866667,0.0666667,234.559
-0.8,0.0666667,236.89
-0.733333,0.0666667,239.786
-0.666667,0.0666667,242.907
-0.6,0.0666667,245.918
-0.533333,0.0666667,248.661
-0.466667,0.0666667,248.875
-0.4,0.0666667,249.014
-0.333333,0.0666667,249.139
-0.266667,0.0666667,249.293
-0.2,0.0666667,249.488
-0.133333,0.0666667,249.704
-0.0666667,0.0666667,249.891
-1.38778e-17,0.0666667,249.994
0.0666667,0.0666667,249.975
0.133333,0.0666667,249.849
0.2,0.0666667,249.675
0.266667,0.0666667,249.515
0.333333,0.0666667,249.406
0.4,0.0666667,249.347
0.466667,0.0666667,249.295
0.533333,0.0666667,249.167
0.6,0.0666667,246.906
0.666667,0.0666667,244.015
0.733333,0.0666667,240.761
0.8,0.0666667,237.651
0.866667,0.0666667,235.13
0.933333,0.0666667,233.506
1,0.0666667,232.947
-1,0.133333,229.531
-0.933333,0.133333,230.122
-0.866667,0.133333,231.85
-0.8,0.133333,234.565
-0.733333,0.133333,237.996
-0.666667,0.133333,241.727
-0.6,0.133333,245.261
-0.533333,0.133333,248.28
-0.466667,0.133333,248.506
-0.4,0.133333,248.631
-0.333333,0.133333,248.749
-0.266667,0.133333,248.926
-0.2,0.133333,249.183
-0.133333,0.133333,249.497
-0.0666667,0.133333,249.799
-1.38778e-17,0.133333,249.989
0.0666667,0.133333,249.983
0.133333,0.133333,249.802
0.2,0.133333,249.555
0.266667,0.133333,249.351
0.333333,0.133333,249.252
0.4,0.133333,249.265
0.466667,0.133333,249.341
0.533333,0.133333,249.348
0.6,0.133333,247.599
0.666667,0.133333,244.205
0.733333,0.133333,240.048
0.8,0.133333,236.095
0.866667,0.133333,232.966
0.933333,0.133333,230.989
1,0.133333,230.315
-1,0.2,225.341
-0.933333,0.2,226.052
-0.866667,0.2,228.152
-0.8,0.2,231.526
-0.733333,0.2,235.905
-0.666667,0.2,240.745
-0.6,0.2,245.121
-0.533333,0.2,248.035
-0.466667,0.2,248.238
-0.4,0.2,248.255
-0.333333,0.2,248.3
-0.266667,0.2,248.478
-0.2,0.2,248.822
-0.133333,0.2,249.301
-0.0666667,0.2,249.817
-1.38778e-17,0.2,250.181
0.0666667,0.2,250.167
0.133333,0.2,249.819
0.2,0.2,249.393
0.266667,0.2,249.082
0.333333,0.2,248.984
0.4,0.2,249.122
0.466667,0.2,249.453
0.533333,0.2,249.862
0.6,0.2,249.935
0.666667,0.2,245.16
0.733333,0.2,239.128
0.8,0.2,233.717
0.866667,0.2,229.65
0.933333,0.2,227.168
1,0.2,226.337
-1,0.266667,219.73
-0.933333,0.266667,220.592
-0.866667,0.266667,223.182
-0.8,0.266667,227.482
-0.733333,0.266667,233.352
-0.666667,0.266667,240.228
-0.6,0.266667,246.441
-0.533333,0.266667,248.492
-0.466667,0.266667,246.584
-0.4,0.266667,244.343
-0.333333,0.266667,243.074
-0.266667,0.266667,243.092
-0.2,0.266667,244.457
-0.133333,0.266667,247.148
-0.0666667,0.266667,250.841
-1.38778e-17,0.266667,254.177
0.0666667,0.266667,253.852
0.133333,0.266667,250.413
0.2,0.266667,247.134
0.266667,0.266667,245.225
0.333333,0.266667,245.009
0.4,0.266667,246.632
0.466667,0.266667,250.15
0.533333,0.266667,254.866
0.6,0.266667,257.118
0.666667,0.266667,247.371
0.733333,0.266667,237.59
0.8,0.266667,229.993
0.866667,0.266667,224.75
0.933333,0.266667,221.697
1,0.266667,220.695
-1,0.333333,212.394
-0.933333,0.333333,213.405
-0.866667,0.333333,216.5
-0.8,0.333333,221.868
-0.733333,0.333333,229.792
-0.666667,0.333333,240.373
-0.6,0.333333,251.924
-0.533333,0.333333,252.909
-0.466667,0.333333,245.261
-0.4,0.333333,239.458
-0.333333,0.333333,236.562
-0.266667,0.333333,236.358
-0.2,0.333333,238.766
-0.133333,0.333333,243.993
-0.0666667,0.333333,252.222
-1.38778e-17,0.333333,261.832
0.0666667,0.333333,260.651
0.133333,0.333333,250.849
0.2,0.333333,243.504
0.266667,0.333333,239.675
0.333333,0.333333,239.195
0.4,0.333333,242.248
0.466667,0.333333,249.649
0.533333,0.333333,262.332
0.6,0.333333,276.3
0.666667,0.333333,249.616
0.733333,0.333333,233.867
0.8,0.333333,223.914
0.866667,0.333333,217.659
0.933333,0.333333,214.174
1,0.333333,213.051
-1,0.4,203.036
-0.933333,0.4,204.134
-0.866667,0.4,207.547
-0.8,0.4,213.697
-0.733333,0.4,223.576
-0.666667,0.4,239.547
-0.6,0.4,267.972
-0.533333,0.4,265.96
-0.466667,0.4,242.093
-0.4,0.4,231.666
-0.333333,0.4,227.356
-0.266667,0.4,227.014
-0.2,0.4,230.257
-0.133333,0.4,237.837
-0.0666667,0.4,252.221
-1.38778e-17,0.4,280.279
0.0666667,0.4,276.07
0.133333,0.4,248.827
0.2,0.4,236.359
0.266667,0.4,230.777
0.333333,0.4,229.848
0.4,0.4,233.514
0.466667,0.4,243.866
0.533333,0.4,268.515
0.6,0.4,270.559
0.666667,0.4,240.926
0.733333,0.4,224.349
0.8,0.4,214.137
0.866667,0.4,207.799
0.933333,0.4,204.289
1,0.4,203.161
-1,0.466667,191.483
-0.933333,0.466667,192.548
-0.866667,0.466667,195.855
-0.8,0.466667,201.798
-0.733333,0.466667,211.268
-0.666667,0.466667,226.268
-0.6,0.466667,251.695
-0.533333,0.466667,238.105
-0.466667,0.466667,225.485
-0.4,0.466667,217.758
-0.333333,0.466667,214.182
-0.266667,0.466667,214.085
-0.2,0.466667,217.409
-0.133333,0.466667,224.876
-0.0666667,0.466667,238.548
-1.38778e-17,0.466667,263.665
0.0666667,0.466667,247.196
0.133333,0.466667,232.031
0.2,0.466667,222.328
0.266667,0.466667,217.225
0.333333,0.466667,215.906
0.4,0.466667,218.095
0.466667,0.466667,223.786
0.533333,0.466667,231.726
0.6,0.466667,230.919
0.666667,0.466667,219.18
0.733333,0.466667,208.466
0.8,0.466667,200.487
0.866667,0.466667,195.111
0.933333,0.466667,192.022
1,0.466667,191.015
-1,0.533333,177.8
-0.933333,0.533333,178.719
-0.866667,0.533333,181.529
-0.8,0.533333,186.373
-0.733333,0.533333,193.429
-0.666667,0.533333,202.562
-0.6,0.533333,211.673
-0.533333,0.533333,209.279
-0.466667,0.533333,203.986
-0.4,0.533333,199.698
-0.333333,0.533333,197.53
-0.266667,0.533333,197.734
-0.2,0.533333,200.419
-0.133333,0.533333,205.711
-0.0666667,0.533333,213.428
